#{"t_start": 1747431147.9038424, "env_id": "BuildingEnv"}
r,l,t
-668091.490961,16166,12117.335256
-563821.668701,16166,12124.649159
-590856.575506,16166,12131.890331
-544885.135453,16166,12139.029671
-561481.776956,16166,12146.177579
-442435.229501,16166,12153.386616
-507556.155188,16166,12160.658317
-531372.089654,16166,12168.042217
-511711.51008,16166,12175.340844
-452211.890761,16166,12182.691114
-493914.822743,16166,12190.024863
-462628.936151,16166,12197.254002
-595758.521342,16166,12204.540345
-510097.654734,16166,12211.696065
-440330.774988,16166,12218.927718
-520484.076112,16166,12226.117041
-492417.912949,16166,12233.326262
-485362.390622,16166,12240.498608
-532883.78348,16166,12247.699211
-521389.548337,16166,12254.908155
-500526.99545,16166,12262.07689
-558714.080987,16166,12269.296836
-484763.443684,16166,12276.517555
-559035.728331,16166,12283.740935
-554240.864702,16166,12291.175448
-478552.053257,16166,12298.607627
-526152.01347,16166,12306.083473
-520154.833797,16166,12313.305686
-531697.622399,16166,12320.661252
-477132.71088,16166,12327.913777
-449086.73537,16166,12335.095407
-525022.676581,16166,12342.331367
-465024.969335,16166,12349.493665
-477959.864609,16166,12356.688253
-489835.011949,16166,12363.923207
-490275.577583,16166,12371.172132
-512582.173073,16166,12378.399869
-506162.302821,16166,12385.630998
-412548.489943,16166,12392.872896
-521781.508428,16166,12400.150244
-493408.881517,16166,12407.323232
-475088.109123,16166,12414.489671
-588221.368132,16166,12421.659089
-435156.892094,16166,12428.858783
-528691.414381,16166,12436.076289
-669355.675662,16166,12443.357682
-548909.319767,16166,12450.563085
-518795.717822,16166,12457.820903
-585587.209579,16166,12465.119525
-512070.500849,16166,12472.339856
-580807.64777,16166,12479.507237
-619619.265855,16166,12486.889443
-565790.382812,16166,12494.258867
-613698.37017,16166,12501.528265
-585263.506549,16166,12508.822577
-590761.583544,16166,12516.095624
-580310.884222,16166,12523.363815
-589132.196539,16166,12530.596914
-587926.163425,16166,12537.787207
-626504.35466,16166,12544.957542
-722291.334207,16166,12552.160471
-698746.599868,16166,12559.530674
-605666.6649,16166,12566.810343
-611376.692978,16166,12574.216445
-599511.050651,16166,12581.49327
-497248.871699,16166,12588.675968
-634205.452976,16166,12595.940472
-496229.527475,16166,12603.192532
-547360.563538,16166,12610.441804
-548347.91787,16166,12617.711664
