#{"t_start": 1747500406.7495368, "env_id": "BuildingEnv"}
r,l,t
-46417017.81991,16166,10483.477435
-24112356.640131,16166,10492.823553
-19684643.784015,16166,10500.103047
-36985145.434327,16166,10510.117566
-25063789.869412,16166,10516.73845
-23393351.801923,16166,10522.78511
-19395281.668696,16166,10531.16198
-23691057.471024,16166,10537.766402
-20582983.5009,16166,10544.402529
-16557440.337483,16166,10551.063472
-24696598.312417,16166,10559.690454
-19629837.590584,16166,10567.669875
-81195057.454656,16166,10575.657776
-96111148.751227,16166,10583.036685
-90422014.4066,16166,10593.069521
-79249914.976983,16166,10602.299231
-66453014.271931,16166,10609.283822
-38793311.51621,16166,10619.268583
-36168478.659696,16166,10626.595908
-32650239.321673,16166,10634.576814
-22380735.247084,16166,10643.226748
-20316956.510384,16166,10651.129117
-27522426.623344,16166,10661.076598
-20530773.243027,16166,10669.715304
-23269409.399639,16166,10676.980219
-22340304.851829,16166,10686.718389
-24165574.203908,16166,10693.942831
-19412276.231404,16166,10701.882272
-22787001.238514,16166,10710.493242
-28575594.169333,16166,10718.384965
-31481848.378366,16166,10726.349158
-25413888.622937,16166,10735.002662
-25727982.356922,16166,10744.305938
-60459906.725705,16166,10755.646849
-49398664.688416,16166,10761.289789
-38438030.71136,16166,10767.313988
-21502159.311661,16166,10777.391744
-17775496.404457,16166,10783.381856
-25107187.214458,16166,10792.111081
-30484523.983382,16166,10801.448306
-55107599.692151,16166,10808.094076
-49902124.301795,16166,10816.112041
-30441465.980737,16166,10827.381065
-19679052.072802,16166,10835.985503
-24133223.246484,16166,10844.356452
-18962059.422555,16166,10851.668254
-18154592.164138,16166,10860.314923
-18514915.561111,16166,10868.96261
-17491838.724231,16166,10876.905974
-37998198.536211,16166,10884.257075
-48411282.905302,16166,10894.216354
-30622141.47986,16166,10901.530215
-29694771.051486,16166,10908.84082
-23347502.249741,16166,10916.548021
-20204354.314857,16166,10927.24515
-28675900.766748,16166,10935.249967
-25233331.373986,16166,10944.579103
-24189863.554747,16166,10953.26874
-19364610.628367,16166,10959.969857
-21998195.817786,16166,10966.690373
-24516423.90173,16166,10977.387441
-21048270.821826,16166,10987.453766
-19136258.382083,16166,10993.371116
-19585467.987924,16166,11000.392637
-22401196.947595,16166,11010.320822
-22857241.311064,16166,11020.325729
-32106409.739812,16166,11029.640029
-40120059.671572,16166,11035.59962
-109946763.124843,16166,11042.200581
-131971069.637678,16166,11050.075542
-129877636.336822,16166,11061.373303
-131133913.268392,16166,11068.688616
-129304508.824111,16166,11074.989302
-127338174.594212,16166,11084.198857
-124140952.7981,16166,11091.404922
-124230771.169806,16166,11100.707443
-120616969.665369,16166,11107.318348
-119702348.575128,16166,11117.229598
-112451471.83236,16166,11125.818295
-104695394.11843,16166,11131.746919
-100723120.445735,16166,11137.713689
-92174384.198593,16166,11147.397634
-79843923.715851,16166,11154.74018
-67498982.25334,16166,11165.446056
-44830723.151971,16166,11174.154978
-22110954.769166,16166,11180.173163
-24720545.228759,16166,11187.550319
-20987875.509323,16166,11196.333406
-20099422.330553,16166,11205.664988
-25559780.087475,16166,11212.984295
-21086318.622427,16166,11220.283838
-28276635.329998,16166,11225.962766
-229781882.528514,16166,11235.988605
-227083784.284699,16166,11243.986324
-225138032.985188,16166,11253.343272
-218454080.264827,16166,11261.401597
