#{"t_start": 1747564208.949767, "env_id": "BuildingEnv"}
r,l,t
-81265752.928893,16166,12065.855341
-63534393.939674,16166,12072.813273
-58672456.792652,16166,12080.592151
-45415235.397337,16166,12088.763277
-46203898.248861,16166,12097.984925
-53960015.871157,16166,12106.687692
-66101150.216066,16166,12117.018014
-63623485.019684,16166,12126.757438
-63245120.419759,16166,12135.417516
-76110291.526031,16166,12142.036436
-49650343.473721,16166,12150.353159
-51169776.072804,16166,12157.040651
-55467322.470985,16166,12162.974345
-55162208.232296,16166,12169.574236
-56214998.168023,16166,12176.191419
-66027573.838609,16166,12183.388648
-78013733.845568,16166,12191.549264
-65875118.412108,16166,12198.903536
-86234505.055466,16166,12206.564453
-75920526.07051,16166,12213.701232
-61988368.495722,16166,12219.735244
-58365322.344218,16166,12226.09773
-50074589.367422,16166,12234.30326
-81353528.948664,16166,12242.086101
-96626802.22611,16166,12250.295367
-105741648.760144,16166,12257.108784
-116020786.808113,16166,12263.223694
-115094572.836496,16166,12269.807703
-145466427.219242,16166,12276.359274
-160577124.134448,16166,12282.869038
-138979228.635985,16166,12292.268146
-109189161.794576,16166,12300.246925
-113387632.182537,16166,12306.362853
-112333984.024291,16166,12313.065448
-123085428.245225,16166,12320.842106
-93831383.759619,16166,12331.426492
-110505658.692172,16166,12337.605371
-119670336.210913,16166,12344.875771
-127950767.911797,16166,12355.49647
-108656551.791903,16166,12364.368216
-81843398.416884,16166,12371.248907
-50201211.295823,16166,12377.734122
-50935310.819308,16166,12384.328656
-81515214.958954,16166,12390.373999
-84553194.807694,16166,12398.202978
-77084267.681467,16166,12404.386973
-64631354.318063,16166,12412.627541
-94949810.531312,16166,12421.978224
-91529132.222987,16166,12429.703873
-58683371.018684,16166,12436.607431
-59438974.846276,16166,12445.352075
-71467952.008965,16166,12451.467398
-91262500.025158,16166,12459.701761
-104471066.82835,16166,12466.346359
-139214490.368395,16166,12472.416118
-178609515.073505,16166,12482.302737
-173680438.092246,16166,12490.060943
-109238118.202772,16166,12498.683946
-84895688.496654,16166,12506.490644
-83620530.405975,16166,12514.005799
-88519750.053742,16166,12521.858638
-54685452.345819,16166,12531.259238
-88184445.155014,16166,12540.736152
-103362505.842503,16166,12547.386219
-73393327.423437,16166,12554.075655
-69500153.824796,16166,12564.091601
-68709722.059138,16166,12572.447565
-84993827.846309,16166,12582.515266
-61805160.763754,16166,12589.952982
-79746355.756744,16166,12598.806627
-65166180.232584,16166,12606.207798
-66041537.348637,16166,12613.439328
-62415084.175157,16166,12620.078106
-80102042.045427,16166,12628.27789
-108626786.094789,16166,12635.940128
-119716922.530182,16166,12643.759266
-52949362.528686,16166,12650.518572
-58857989.82648,16166,12660.405497
-54223171.529246,16166,12668.348935
-53478615.083546,16166,12676.577726
-36555052.345466,16166,12684.156596
-78470312.254204,16166,12691.211774
-72192539.636701,16166,12699.8552
-61184348.648032,16166,12708.103124
-55114877.441545,16166,12716.301883
-69037775.269879,16166,12722.42113
-53933820.627579,16166,12729.557786
-50269483.752206,16166,12736.883797
-52008016.387164,16166,12745.612014
-82793947.161146,16166,12752.798709
-105950919.631545,16166,12758.95603
-82111756.400902,16166,12765.06312
-88446225.286073,16166,12771.154098
-53421238.69033,16166,12778.921213
-71229051.669547,16166,12786.571023
-66807213.793906,16166,12793.055035
-39085794.644718,16166,12798.713944
-50641330.109468,16166,12805.742505
-54068049.069308,16166,12813.457746
-61621084.889985,16166,12820.179812
-90971416.415278,16166,12826.812039
-52156920.059576,16166,12833.489545
-64345900.988452,16166,12841.196256
-67786160.631078,16166,12849.414536
-56894337.126963,16166,12855.571527
-50013634.74285,16166,12863.875118
-53518652.949806,16166,12869.83521
-59955560.417389,16166,12876.419003
-72171211.15809,16166,12882.935175
-64038208.339494,16166,12889.417947
-71875568.895443,16166,12895.390863
-70987549.241541,16166,12902.942207
-87036370.160248,16166,12911.065365
-107108051.669278,16166,12918.686929
-110349298.677011,16166,12924.720637
-79906902.000073,16166,12932.070813
-70901768.369865,16166,12940.803355
-50785854.73529,16166,12948.412812
-62135467.839657,16166,12957.129395
-64189216.986535,16166,12966.921435
-64765900.096319,16166,12974.056742
-131372329.492446,16166,12982.794213
-156948975.898252,16166,12989.904706
-134523010.110796,16166,12995.97726
-124612127.065833,16166,13004.135581
-90852067.705469,16166,13013.148636
-64179419.092333,16166,13019.308745
-53796595.342153,16166,13026.004364
-74585816.217715,16166,13033.782824
-103837874.858598,16166,13042.570404
-135518578.519312,16166,13050.791
-120721745.174443,16166,13057.960987
-148611415.373437,16166,13064.346452
-146801436.1867,16166,13072.746803
-108070068.65179,16166,13079.059524
-85014552.297732,16166,13087.327691
-69325678.690427,16166,13095.484485
-86079710.27398,16166,13104.104064
-104163711.82655,16166,13114.210196
-129971350.340494,16166,13124.535393
-121250129.348206,16166,13134.919084
-74920338.595819,16166,13145.254496
-41916078.256065,16166,13153.47594
-56813815.697359,16166,13160.45144
-55002062.327912,16166,13167.063994
-57502763.959962,16166,13174.188789
-70860458.650177,16166,13181.322788
-67055844.266063,16166,13189.505033
-59950848.963888,16166,13197.099097
-82966911.478724,16166,13203.041223
-105994366.784489,16166,13209.045981
-66191186.408678,16166,13217.818251
-53849260.042387,16166,13225.458292
-41561273.425016,16166,13232.889175
-49580161.114602,16166,13241.116741
-58227868.437872,16166,13249.439176
-67774633.77077,16166,13256.529359
-97367391.928387,16166,13263.666303
-63533869.074785,16166,13271.397391
-70077975.20709,16166,13278.072704
-94684633.889835,16166,13286.410126
-79826773.096697,16166,13296.341977
-55826054.245371,16166,13305.217852
-62132593.483269,16166,13311.668899
-53744617.583006,16166,13319.225008
-67943473.144661,16166,13329.015262
-97518880.99938,16166,13336.678755
-127986177.718353,16166,13343.764159
-91466515.051242,16166,13349.844892
-76056096.935348,16166,13357.085091
-74422869.994724,16166,13366.425266
-56457643.612451,16166,13374.081064
-51313502.369277,16166,13381.5419
-54189964.626977,16166,13390.292641
-66074561.531722,16166,13398.01731
-80249043.932818,16166,13406.743392
-68293787.15713,16166,13413.358175
-74215394.221376,16166,13419.341428
-115794410.671144,16166,13428.649704
-119102211.348417,16166,13435.833317
-64596573.677138,16166,13445.205106
-126403017.626093,16166,13453.238541
-106502339.22809,16166,13460.593066
-76927946.078476,16166,13468.922315
-91919504.654258,16166,13477.826353
-74891027.770843,16166,13487.286192
-71626546.708006,16166,13496.231543
-77756420.857801,16166,13505.544926
-108094250.644161,16166,13513.716683
-118185200.608597,16166,13522.53968
