#{"t_start": 1747453922.3865032, "env_id": "BuildingEnv"}
r,l,t
-165.429398,16166,6779.972021
-460.443309,16166,6785.748415
-105.536327,16166,6791.644915
-196.447375,16166,6798.21916
-158.775199,16166,6805.504405
-92.661824,16166,6814.056798
-267.311418,16166,6818.924965
-305.199548,16166,6826.942516
-264.628443,16166,6833.520239
-170.089248,16166,6841.503067
-201.708883,16166,6850.073331
-139.163764,16166,6857.991566
-157.652036,16166,6865.862367
-142.037965,16166,6876.515894
-167.459395,16166,6885.856724
-266.633245,16166,6892.407477
-189.429147,16166,6900.693068
-413.516319,16166,6909.31806
-680.525321,16166,6917.939452
-206.142736,16166,6927.249524
-224.610085,16166,6936.593728
-136.588878,16166,6945.90121
-137.003602,16166,6952.424019
-207.703724,16166,6959.624666
-134.42637,16166,6968.258439
-194.698641,16166,6975.247414
-429.681639,16166,6980.442434
-302.733517,16166,6986.301812
-131.301502,16166,6992.888041
-312.786536,16166,7001.545631
-240.950552,16166,7008.81357
-306.520647,16166,7016.711569
-101.182492,16166,7023.945457
-130.219822,16166,7031.182411
-121.436588,16166,7040.820549
-156.641536,16166,7051.446166
-283.656603,16166,7058.677248
-175.669204,16166,7066.724946
-109.198553,16166,7075.388475
-139.721806,16166,7083.99285
-176.669443,16166,7091.273427
-104.534561,16166,7098.597269
-191.573684,16166,7104.524835
-338.469946,16166,7111.783975
-99.361397,16166,7119.410902
-120.781258,16166,7125.286807
-106.893796,16166,7131.804918
-74.998264,16166,7139.741298
-119.167296,16166,7149.077322
-121.069713,16166,7156.35222
-221.898849,16166,7164.940352
-167.305037,16166,7173.551014
-412.374418,16166,7180.136808
-601.183143,16166,7187.102483
-191.239388,16166,7195.643274
-219.223607,16166,7201.581396
-231.837977,16166,7209.538395
-367.351169,16166,7215.503383
-188.955538,16166,7224.140613
-99.827742,16166,7232.114496
-281.282476,16166,7238.674206
-254.069242,16166,7245.94976
-460.841436,16166,7251.877499
-504.281685,16166,7258.194498
-158.144735,16166,7263.473199
-144.848255,16166,7270.734789
-279.213064,16166,7278.645553
-417.627651,16166,7284.515175
-88.901605,16166,7290.378528
-426.440869,16166,7296.932815
-149.869377,16166,7304.880282
-320.270247,16166,7314.842486
-258.148242,16166,7319.733179
-87.547671,16166,7327.630913
-280.162829,16166,7338.237612
-139.804495,16166,7348.877273
-276.727267,16166,7357.519573
-218.421545,16166,7364.038763
-95.188639,16166,7371.269213
-164.524203,16166,7380.550624
-89.829105,16166,7389.194623
-101.643939,16166,7398.776931
-116.246443,16166,7408.719479
-86.122127,16166,7416.015922
-153.980057,16166,7424.5818
-331.44112,16166,7429.762241
-183.528714,16166,7435.604389
-147.067632,16166,7444.893264
-139.285176,16166,7453.480598
-135.055561,16166,7460.692996
-225.806534,16166,7469.224025
-151.147574,16166,7478.228327
-147.626325,16166,7486.876055
-149.763291,16166,7493.552638
-140.083834,16166,7501.520557
-492.839079,16166,7512.102863
-247.844142,16166,7520.009395
-187.767872,16166,7527.278958
-128.168749,16166,7534.559791
-198.049443,16166,7540.395338
-187.535778,16166,7545.242761
-270.028019,16166,7551.864976
-209.442004,16166,7562.452231
-258.712173,16166,7570.405881
-249.613404,16166,7577.057974
-158.48693,16166,7586.336963
-166.146866,16166,7594.970182
-222.609041,16166,7604.275538
-307.412996,16166,7610.150346
-317.828307,16166,7617.383526
-160.140619,16166,7626.951941
-139.868543,16166,7634.853489
-434.675099,16166,7642.068653
-187.259059,16166,7651.40596
-386.925479,16166,7659.951664
-179.991353,16166,7666.403627
-214.553911,16166,7673.589594
-138.587045,16166,7683.517099
-221.918345,16166,7693.461788
-199.542466,16166,7702.492388
-185.872939,16166,7711.051216
-175.438025,16166,7718.311743
-254.517593,16166,7726.886024
-123.013773,16166,7736.81935
-511.182764,16166,7746.120489
-563.723629,16166,7756.057006
-476.435694,16166,7765.228607
-248.17836,16166,7773.146051
-210.417699,16166,7778.633975
-176.051822,16166,7785.906604
-148.509885,16166,7794.459907
-135.473533,16166,7801.599575
-145.336745,16166,7808.088289
-186.576886,16166,7817.298657
-320.556115,16166,7825.830525
-359.911902,16166,7835.069439
-175.140384,16166,7844.356371
-191.990462,16166,7853.569322
-283.022864,16166,7863.17646
-191.150395,16166,7871.060703
-240.570253,16166,7880.975998
-145.835277,16166,7891.619683
-135.373738,16166,7900.846787
-175.407608,16166,7908.668478
-192.533684,16166,7917.931676
-168.817308,16166,7927.829808
-135.309911,16166,7935.694203
-166.702006,16166,7945.334244
-165.305791,16166,7953.914395
-188.156176,16166,7963.174312
-134.915313,16166,7969.658644
-149.243754,16166,7977.557927
-187.323315,16166,7986.913537
-190.199466,16166,7994.84558
-179.768695,16166,8003.418783
-208.653106,16166,8009.978029
-243.95155,16166,8019.27261
-156.306057,16166,8026.28594
-115.065963,16166,8031.550603
-118.161227,16166,8040.092776
-290.216169,16166,8047.309543
-314.27068,16166,8056.557564
-323.263096,16166,8066.470621
-233.798686,16166,8076.4794
-163.8466,16166,8085.119616
-142.383777,16166,8093.695446
-162.237786,16166,8103.430266
-161.240805,16166,8111.390076
-118.400003,16166,8119.331723
-124.012891,16166,8126.549267
-154.329329,16166,8135.755518
-238.479417,16166,8144.339449
-183.879072,16166,8152.899004
-206.171959,16166,8159.344695
-152.776364,16166,8165.108422
-111.932889,16166,8171.986982
-113.30503,16166,8178.514784
-133.84472,16166,8187.137482
-143.766357,16166,8194.331707
-165.904773,16166,8202.204432
-180.209495,16166,8210.754633
-209.69023,16166,8217.31264
-169.423211,16166,8225.139075
-116.940524,16166,8233.694451
-153.294841,16166,8242.955168
-587.851953,16166,8249.168319
-477.89685,16166,8256.33191
-187.987563,16166,8262.181933
-402.172011,16166,8270.052103
-156.959901,16166,8278.613469
-136.927502,16166,8285.83506
-308.784456,16166,8292.28533
-245.17267,16166,8299.500834
-136.793003,16166,8308.749295
-219.42613,16166,8314.267285
-192.859287,16166,8320.877678
-298.247254,16166,8329.508687
-133.447266,16166,8335.311927
-179.494849,16166,8341.834841
-245.639664,16166,8349.762896
-245.806229,16166,8356.257166
-117.39831,16166,8366.200577
-255.865669,16166,8373.477384
-147.54186,16166,8382.052415
-183.748049,16166,8388.915444
-551.905797,16166,8396.107629
-581.888375,16166,8402.029549
-332.942566,16166,8408.592458
-280.755585,16166,8416.529339
-307.448443,16166,8423.127561
-208.771752,16166,8430.374344
-821.648501,16166,8438.990853
-239.88341,16166,8445.532015
-284.844926,16166,8453.127935
-159.243296,16166,8461.041168
-164.728029,16166,8468.871719
-256.086214,16166,8476.763994
-418.60566,16166,8486.680293
-182.697641,16166,8494.518193
-163.567964,16166,8500.305131
-160.803996,16166,8509.543733
-221.042791,16166,8516.092654
-214.82206,16166,8525.046061
-183.562422,16166,8531.51784
-137.280999,16166,8540.130522
-121.389865,16166,8546.639901
-202.253045,16166,8553.812882
-170.449657,16166,8559.550393
-225.869936,16166,8568.120485
-218.014238,16166,8575.348866
-182.084798,16166,8580.444412
-448.272961,16166,8586.306074
-194.014959,16166,8591.869151
-133.781442,16166,8601.191262
-148.403374,16166,8609.131299
-211.463773,16166,8617.747029
-234.085442,16166,8622.996096
-344.299096,16166,8628.993717
-155.590947,16166,8635.566668
-173.332319,16166,8645.479634
-189.969626,16166,8652.0892
-161.832209,16166,8661.720877
-207.091757,16166,8670.34667
-663.20743,16166,8678.953625
-1147.71097,16166,8684.850988
-473.296219,16166,8691.448771
-1126.154978,16166,8698.022685
-319.957357,16166,8705.965624
-254.83123,16166,8711.230582
-260.910086,16166,8719.208265
-164.729157,16166,8729.052314
-108.561171,16166,8734.669814
-137.67382,16166,8740.616665
-118.305788,16166,8749.211499
-599.085973,16166,8756.528402
-399.540847,16166,8763.114857
-236.281361,16166,8769.711456
-95.455351,16166,8777.128843
-74.462919,16166,8786.411645
-180.37263,16166,8795.104686
-167.15545,16166,8802.099676
-126.380999,16166,8812.056506
-102.017575,16166,8820.676163
-101.88186,16166,8825.92977
-116.400864,16166,8832.544896
-77.814918,16166,8838.507901
-75.693805,16166,8845.830333
-198.788421,16166,8851.766485
-228.234375,16166,8859.055391
-203.992518,16166,8867.365559
-110.93076,16166,8873.928136
-148.381146,16166,8881.158347
-68.634564,16166,8890.405881
-124.475149,16166,8898.324668
-96.774368,16166,8904.149448
-104.74703,16166,8911.445134
-154.498857,16166,8917.313204
-191.956819,16166,8923.168298
-558.929484,16166,8930.436072
-356.481012,16166,8937.293363
-229.274838,16166,8945.968851
-163.891685,16166,8953.899713
-131.878134,16166,8962.466668
-288.302504,16166,8968.323971
-179.858415,16166,8976.922767
-168.476647,16166,8984.86202
-146.651024,16166,8994.119304
-226.275207,16166,9001.350742
-121.013501,16166,9009.620647
-102.856782,16166,9016.81676
-154.483121,16166,9022.033597
-264.185909,16166,9027.894598
-125.719837,16166,9035.77592
-181.048313,16166,9043.661296
-132.993312,16166,9052.922624
-132.918796,16166,9062.856604
-157.415907,16166,9072.138254
-251.861459,16166,9078.686732
-352.077055,16166,9086.962866
-185.707979,16166,9096.254391
-278.825648,16166,9106.921467
-504.316764,16166,9113.471828
-185.756785,16166,9120.731654
-150.960045,16166,9130.036275
-120.795856,16166,9135.943337
-112.710094,16166,9143.863202
-198.720346,16166,9148.991409
-243.538737,16166,9155.940817
-179.431747,16166,9165.205537
-199.822654,16166,9175.141203
-232.236154,16166,9183.048603
-143.72492,16166,9190.316563
-142.37079,16166,9196.875905
-204.417597,16166,9203.426481
-143.984258,16166,9209.281893
-310.997867,16166,9214.492842
-291.251633,16166,9220.200946
-329.031982,16166,9226.153655
-145.006494,16166,9234.151414
-139.527217,16166,9240.076645
-107.42186,16166,9246.01062
-137.577268,16166,9252.672769
-140.488928,16166,9259.996279
-272.466776,16166,9266.583282
-131.016188,16166,9275.143893
-102.120886,16166,9282.403887
-142.252031,16166,9289.447622
-160.640317,16166,9297.498515
-209.682183,16166,9307.478568
-204.23907,16166,9314.742443
-307.896476,16166,9321.968358
-219.672853,16166,9328.59643
-274.856687,16166,9334.544764
-120.819138,16166,9343.828784
-118.994878,16166,9353.767516
-154.386247,16166,9363.425753
-481.263085,16166,9371.363705
-838.393699,16166,9378.601472
-181.546971,16166,9385.826018
-142.773322,16166,9394.40585
-171.362337,16166,9400.924448
-130.82326,16166,9406.12835
-144.243857,16166,9412.717432
-303.12148,16166,9422.020515
-269.161807,16166,9430.322503
-153.053979,16166,9438.259768
-108.694103,16166,9446.882679
-184.468815,16166,9455.45704
-139.518836,16166,9460.631001
-93.227493,16166,9469.219529
-128.628306,16166,9477.046003
-115.234786,16166,9486.342652
-167.083183,16166,9496.239555
-249.378434,16166,9504.182285
-106.128868,16166,9509.718749
-155.504841,16166,9517.619342
-82.007386,16166,9527.010997
-118.023134,16166,9536.312544
-135.004062,16166,9545.552224
-125.075138,16166,9555.499462
-77.396633,16166,9564.139932
-95.534268,16166,9570.123516
-82.493449,16166,9577.454222
-101.395734,16166,9585.089939
-105.021922,16166,9591.032347
-561.277456,16166,9596.304695
-291.291501,16166,9604.260254
-388.452629,16166,9610.877426
-263.271122,16166,9617.525581
-381.974767,16166,9624.826229
-376.747435,16166,9631.423548
-515.281607,16166,9642.014525
-165.474226,16166,9652.647937
-91.670127,16166,9660.291414
-294.81009,16166,9670.890513
-120.847765,16166,9679.540226
-176.788862,16166,9687.552062
-274.425455,16166,9696.934859
-134.820042,16166,9704.914171
-127.789046,16166,9713.535218
-199.639272,16166,9720.752459
-96.971807,16166,9727.355449
-75.653002,16166,9735.015731
-82.565403,16166,9741.801727
-82.957498,16166,9751.067266
-61.977803,16166,9761.007664
-126.581758,16166,9769.62125
